vnIYE6rTPRM_000011,chimpanzee pant-hooting
FlibpLOd2t0_000060,driving buses
tZbP3NXBZkw_000102,playing bongo
XvwbFE8-PEs_000000,people whistling
NIhbB-Lfm90_000241,"electric shaver, electric razor shaving"
UTSHtwzmM8Q_000020,playing electronic organ
IoHMe3AulgY_000574,people slurping
qQN04wdKMYg_000084,wind chime
WXvRv1bkXdU_000006,playing bongo
DCFAWgQGr8c_000024,baby laughter
PFmB5KrnEIg_000180,"bird chirping, tweeting"
_t9JpcPdr44_000082,tractor digging
dAYjjvOfmSM_000116,black capped chickadee calling
Ezwciy-0Ug8_000008,police car (siren)
1OZX9-GDF3c_000012,cat caterwauling
3V-a-5BtK2Y_000028,woodpecker pecking tree
Hujj6Q1Et3k_000025,playing congas
TKKZQofzsaM_000084,elk bugling
kH2FX5M8ZeY_000519,car engine idling
aESanRCQ4qM_000030,playing piano
CYVqIQ2PNgY_000034,playing zither
Z6MH7P3ENe4_000014,owl hooting
6PjqKLMWLp8_000030,"pigeon, dove cooing"
XhpADUEf5ec_000051,cheetah chirrup
BDMv6AOI5jY_000175,chicken crowing
goFSJmA_mOY_000028,"pigeon, dove cooing"
kFIZ5DknA8I_000042,playing theremin
0c9mlCVVDiM_000030,female singing
RrW3mpSTBIc_000000,bird squawking
Ey5SMOFZBzc_000012,turkey gobbling
upPXpYMnC48_000026,snake hissing
ilT2xn2JpEg_000046,playing theremin
EtACl1ftzqU_000095,people whistling
OpQfPsDZxmo_000035,woodpecker pecking tree
gj_7zg1bQdA_000030,"engine accelerating, revving, vroom"
2_J8rK24EZs_000030,female singing
eo3rUlps0Ow_000009,vacuum cleaner cleaning floors
636KEGs1EIc_000120,chicken crowing
lWbyHtd8LnQ_000089,blowtorch igniting
psMTolwDvDk_000057,fire truck siren
2cf5AoCB9Co_000482,train wheels squealing
cWqLmFhIa-M_000034,playing zither
PtYI_hjTK1w_000550,horse clip-clop
gQ2aw17EFdM_000420,playing saxophone
2fnqXRC_Abc_000149,skateboarding
VkbdLnRfMFc_000030,"female speech, woman speaking"
07Kr7YOV2aU_000570,people whispering
ZtuGP11F9jo_000000,fireworks banging
AJZ5MXwqMgE_000210,playing harpsichord
l0MXVG9EgpM_000220,playing trumpet
30nJSQzenGo_000200,playing tambourine
ii3Geza3hAU_000210,using sewing machines
9sw-pbuFnMY_000047,typing on typewriter
Ju6IzJyFSh8_000348,playing congas
kjfzGhsCAa4_000130,playing hammond organ
IPDt_iDc6o0_000096,chicken crowing
OmKKbWG17yE_000129,fire truck siren
JwTz-NhlOBk_000063,baby laughter
IYJyh_Lox7w_000011,cuckoo bird calling
s0eB9W9NP9s_000000,fire truck siren
0GRnnlLlBqI_000130,owl hooting
bO-B_Vo1MAI_000018,cricket chirping
poVXnMYTC0Q_000040,playing steelpan
N4HhTI9HrKE_000029,playing french horn
u4JN2vex99U_000042,people booing
f6XsgBGadxk_000149,playing bongo
0lv-e1BetzM_000080,ocean burbling
onc7RsYcyNA_000111,fire truck siren
2-5MymPLWhA_000002,playing electronic organ
27M6RPjNdzM_000030,car passing by
EKCfwCxMTAk_000064,tractor digging
9qK8jyg7ApE_000026,tractor digging
bIZchRiomzw_000037,black capped chickadee calling
riA0tk1i86g_000290,"railroad car, train wagon"
NBpKWe35oqQ_000010,chicken crowing
fb6YZyhJBvM_000129,playing theremin
ZHA1jrRbRhs_000076,playing ukulele
z84IokEjjvo_000010,skateboarding
dRXzO9tDKTY_000220,female singing
QKKAYXfzQqY_000030,police car (siren)
BFc26Yl7kaI_000022,typing on computer keyboard
HBh2n-sXHU0_000030,car passing by
7KdU_SAxLVM_000030,"engine accelerating, revving, vroom"
Z_AKpY3q8M0_000030,people sneezing
ODPBM2D157o_000030,female singing
7aVIEoITwPE_000240,using sewing machines
y1foGKoosFQ_000003,playing bass drum
Xa3jwJ0FnNA_000022,fire truck siren
_bbQMnvdEeQ_000014,dog growling
P8RkBx1BvmU_000070,"bird chirping, tweeting"
bMTWyf66Urw_000080,tractor digging
e9XDsUcJwJo_000020,"engine accelerating, revving, vroom"
BGUsFNNKdIs_000530,using sewing machines
-gPVxJBMQBM_000059,reversing beeps
DyGXsLOcCRc_000008,driving buses
wAnqT37UgYY_000020,dog growling
P2YkB91Z-b4_000008,playing bongo
MUGf2TEbPfw_000068,playing french horn
W8BA46nDVZ0_000012,dog growling
cDEL9-2WDEQ_000007,playing table tennis
Mjlxg1cSYuk_000045,owl hooting
QV-8QSE1SQM_000150,playing piano
bi9_xY5-Cf0_000120,ocean burbling
0ye5dMJM1cs_000123,mynah bird singing
8xi9bTaM-Rg_000042,cricket chirping
LfqjXDBP7GU_000061,playing cornet
PZJIZrfZmXw_000036,francolin calling
nQrTdHZCwL8_000400,fireworks banging
1IhPIfC40D8_000066,baltimore oriole calling
-5MpAJy294E_000030,turkey gobbling
tuHD0OxFg60_000041,blowtorch igniting
QaLqS3WYW7o_000143,playing harpsichord
PHpMnznGxb0_000051,playing tambourine
mUXFA3MHYHc_000032,blowtorch igniting
YEaieE6e6to_000024,playing glockenspiel
OShbbM24RTQ_000030,playing harpsichord
OhAPB_sMWP4_000089,people booing
83V0GIT4yas_000030,"railroad car, train wagon"
o7tD6uehmnM_000125,playing theremin
_EdRtkz5gbg_000226,vacuum cleaner cleaning floors
6Nh3z0oohUo_000023,tractor digging
j1DOCjw8sTQ_000091,playing saxophone
33iIoveUeIo_000030,female singing
3ht_87AZjoI_000055,penguins braying
OLHqnu1WZY8_000054,playing tympani
WngSXhBZHqQ_000021,otter growling
yIh8d_agtgE_000123,dog growling
BHsRDRQ9sbA_000057,opening or closing drawers
TeXgmkUEECI_000144,playing tympani
kdVqdI5i86k_000056,lathe spinning
TK3q5xV5Nw8_000026,playing erhu
jAN9DqTM18A_000157,vacuum cleaner cleaning floors
j5sA6I_cke8_000093,"engine accelerating, revving, vroom"
PYT_uyMPF-U_000267,child singing
EI1IiU1AvbM_000030,"playing violin, fiddle"
2CdtgDf0FiI_000010,baby laughter
NQsh7oKb6-Q_000030,"playing violin, fiddle"
PhX35jRb1co_000027,otter growling
_eq8srydX9I_000016,playing theremin
x_oy_17wBCc_000020,police car (siren)
5kAjqqBLuYc_000030,horse clip-clop
ZyOG3j-qJQQ_000030,"railroad car, train wagon"
1xDAKxvlxWU_000020,lawn mowing
5Wh1CDCfB9A_000030,"male speech, man speaking"
iPpaXYn5rvg_000010,turkey gobbling
0WL1gKM13mY_000000,mynah bird singing
ZTPG5yJ7DoU_000183,train wheels squealing
DaWKNrVWXjc_000042,people booing
E4_1i9e1lv8_000000,fireworks banging
NNIeTlqG6yI_000120,playing harpsichord
BEbpWMU8HmI_000734,child singing
F3-xaNTV8m0_000030,people hiccup
eJGgMN1UT_k_000276,playing harpsichord
iLEQ3ITdzOE_000142,disc scratching
K_bNkFfmRWo_000245,tapping guitar
JVrpsNBJQJ4_000039,francolin calling
UUU7-qsmS0c_000015,wood thrush calling
r4NoPB3qPCo_000050,driving buses
UWcT-7wXhHw_000570,female singing
WHptzoQUBac_000030,"engine accelerating, revving, vroom"
TsPHFHH9jcQ_000071,playing tambourine
oTZGXvgKH8U_000018,fire truck siren
Sinf9X4FHlM_000280,playing saxophone
_vMO5GYK-Xo_000052,wind chime
0Mh6vphnzgQ_000033,playing bongo
T85g5jNt7gk_000056,tapping guitar
_6YdBNupJEo_000000,police car (siren)
KEK-XWr-r5w_000010,skateboarding
kkSgbi1vctg_000079,tractor digging
5ACr9SkgYg0_000603,woodpecker pecking tree
LO_9mAMFlO0_000250,ocean burbling
Tkn9-qpYlEI_000010,using sewing machines
i8I2H8Us5Pk_000030,police car (siren)
54YNHLbadQs_000030,people whispering
s5rgNzjO0rM_000022,people booing
1qJimtxoYdk_000120,playing table tennis
IY_0tc56N5g_000037,playing theremin
be5W77UhvjY_000020,baby laughter
lgTL0ettFbU_000008,chicken crowing
Du3Q6NdsSso_000018,playing french horn
ZZgJMO76vEA_000001,playing trumpet
HS1uLhSG478_000040,wood thrush calling
hhZNyTtnayY_000028,popping popcorn
YGg3qtjTUDg_000298,playing cornet
WzVWevfKsSQ_000006,"engine accelerating, revving, vroom"
Kl_RaiuipKQ_000043,playing cymbal
ygORxTQVNfU_000077,blowtorch igniting
oKxs80BoBdE_000311,"electric shaver, electric razor shaving"
YooRBSa7Zpw_000050,using sewing machines
KWDF9ReLLPs_000100,playing trumpet
ZHA1jrRbRhs_000000,playing ukulele
sdG76DTf1TY_000128,child singing
M0Tb-YB_3EQ_000210,baby laughter
mzOtmoqTB9A_000193,owl hooting
IDuWdFF-2-0_000070,"railroad car, train wagon"
JN7ihtpT_Ic_000073,tapping guitar
zY0nYmHqd4c_000000,cricket chirping
GSimKBZ7Bao_000222,goat bleating
94JvF_iA7BY_000030,female singing
3CX5gnIlxwY_000043,opening or closing drawers
4nnJpWkUWxQ_000010,lawn mowing
VM-UevP3TbA_000088,playing ukulele
nRQh9euFfUM_000029,cheetah chirrup
u_apwVxFWTQ_000009,turkey gobbling
yrBaquaBSxQ_000001,playing table tennis
Lrko8zztrzc_000062,dog growling
6UlFvzUQvY0_000076,fire truck siren
pxNhjywqfvA_000000,people booing
0r5xzu8b0bA_000001,playing harmonica
kZzL2rDNSJk_000215,playing table tennis
hRReodBEpbM_000076,playing erhu
-Jk8qvmCfAA_000030,"railroad car, train wagon"
Bh0zigNPoec_000255,playing electronic organ
4tVBc9aHvrs_000240,playing steelpan
NQq9c4Uoud8_000085,playing cymbal
nNWS2Z38Uok_000053,popping popcorn
5LHdcHHloac_000002,tractor digging
E0pyjWC6vBI_000042,playing cymbal
6NpPjovJ9j8_000029,dog bow-wow
FXOPoBKLeJ8_000031,playing theremin
QnQrLY55Qgw_000137,lathe spinning
IjHmm02lV4A_000543,forging swords
1s6xOx6Az-Q_000030,"male speech, man speaking"
u55Njv3UYZU_000001,lathe spinning
p168aOIWXIY_000074,people booing
oCn2iTtg5KQ_000002,people booing
a1pcC6SDFZI_000643,electric grinder grinding
Warh2WR5ZjY_000000,playing ukulele
ovx0S9lBnM8_000000,people nose blowing
H797G9HUCQk_000086,playing gong
dY-f4c9pECQ_000310,chainsawing trees
yP2GtuMZ0bc_000400,playing saxophone
19S_49z5S2E_000048,"fly, housefly buzzing"
nl83Ly1L2V8_000105,otter growling
LXFdmqqvZls_000474,tractor digging
3eB6pGyqWOE_000030,people hiccup
B7s9B3S1Vsk_000041,singing bowl
Rull9IZ6vS0_000010,playing cymbal
MpYdESdTee0_000016,playing bongo
kHDX74ucSf0_000030,police car (siren)
MZwIT5VSip0_000030,people whispering
K_nxlCL6eQM_000070,"pigeon, dove cooing"
dOiwboogN6Q_000239,playing congas
-XUtUwhOehU_000108,cricket chirping
U1clDmur6BA_000480,police car (siren)
ZAqLTY-cOTQ_000022,playing theremin
9dgIgIDcthI_000198,playing theremin
0UGEPNFwt70_000030,"male speech, man speaking"
eYkw-R5mpEs_000102,playing gong
37OwMXFtyOY_000086,francolin calling
xGiAy44SJtk_000080,ocean burbling
Dx0dDSoa3R4_000040,train wheels squealing
GbT0Yp8jCPA_000138,playing tambourine
z79mwffrZMo_000030,people hiccup
UBnfweIG1kE_000170,ocean burbling
CzSpgDNDX-M_000007,dog barking
BtelJ6KLcm4_000063,black capped chickadee calling
KPzt-1DlUX0_000010,playing cymbal
e-QmxOpTUss_000000,playing piano
Fz0D8NJRPXA_000078,playing bass drum
0oqLJ0xN_T8_000014,dog growling
vcmCG1AAEFA_000300,people whispering
hoy-6i7ddh8_000027,playing glockenspiel
QKMvpFll6gI_000061,cheetah chirrup
al8riq_OJvI_000050,playing piano
ig2nyzgJLfY_000005,airplane flyby
s03mSsaIvFA_000056,playing table tennis
JVXxuHcGtoA_000022,singing bowl
fq6ihlROK9o_000030,playing piano
CHDNgb-fn4s_000386,people booing
mB41ZvJtMvs_000000,turkey gobbling
tpsmyWKLk_0_000000,people slurping
y2hWJvb3TAQ_000030,"pigeon, dove cooing"
2a9nwT91Cuo_000030,"male speech, man speaking"
clL55xOkRCQ_000010,horse clip-clop
EmrPveMD4Qk_000013,playing erhu
J_6R_ne1cl4_000167,tractor digging
Q9IwgXrs910_000035,francolin calling
-LMCI_EBJvc_000000,playing harmonica
dllM4ZAyO2o_000212,playing cornet
uKKHHpBOfn0_000000,skateboarding
r01w7GCQChg_000184,playing castanets
MSsWPWskqNk_000040,playing table tennis
eVFBfin4c0s_000120,people hiccup
kdW454liBRk_000004,train wheels squealing
hvvEx9QFtAU_000003,owl hooting
9zwmS4D3xQU_000280,baby laughter
vsPxfJklou8_000136,tractor digging
BQt2tShMHLs_000024,playing glockenspiel
M4q6K9GrZhA_000098,people whistling
P6j6lQVm8qM_000127,playing cornet
FzmCznMhm2M_000029,playing tambourine
a1pcC6SDFZI_000608,electric grinder grinding
KDukMWfQL2Y_000028,ocean burbling
kLgUvjTtxak_000009,wood thrush calling
Qq7aHWBzptA_000010,dog barking
toy_SB-Cn6Q_000030,playing trumpet
2kN7wYGPDtU_000415,typing on typewriter
njnzgmnzLCU_000022,playing theremin
iv9Fhl14iwM_000045,playing erhu
pyH_D9ncQSo_000299,reversing beeps
rsDQfhAd-Vc_000430,people whispering
P0cZ-o6-jc4_000115,"electric shaver, electric razor shaving"
gg5e5NFNboE_000107,tractor digging
zGkSNsFCpEQ_000046,playing hammond organ
91bH8q6X3_A_000014,elephant trumpeting
R3XQ4YdFVq0_000144,playing zither
YEhfHG5---A_000196,playing theremin
xoViga6dJa4_000112,playing steelpan
qx4DZ1q-FaU_000130,playing piano
ayIYRQSeOLk_000030,"pigeon, dove cooing"
ZHiZs5kbNvc_000134,train wheels squealing
WrADUL4v4ms_000049,electric grinder grinding
XcEl2rc_XqE_000359,playing table tennis
_bahlW-5CjU_000081,cheetah chirrup
Txmw3Bah_Wo_000089,baltimore oriole calling
aMgRBk6PvDs_000075,fire truck siren
hsr_nOdRx2w_000168,airplane flyby
04-EatBQAu0_000031,playing electronic organ
-0yQTraiAUY_000030,"pigeon, dove cooing"
WChj2iVnrRk_000046,playing table tennis
4m_70-KPC10_000031,woodpecker pecking tree
iEd2FOGkHyU_000064,cat caterwauling
IjSBSAcFK6E_000055,chicken crowing
aMJFXtaFGKE_000124,wood thrush calling
eoYgsU5Zt3k_000221,tractor digging
KVknk-Ner9o_000121,typing on typewriter
FYM1SJmUtG4_000017,sea lion barking
m_wpF621xVI_000060,"pigeon, dove cooing"
3mJ4dpNal_k_000000,playing tympani
XkgyW9mKyzk_000152,fire truck siren
0_tkVYBNfT4_000152,tractor digging
Qg_vRoPYbcM_000043,train wheels squealing
lu8LK-CdbXo_000000,playing french horn
y_y4PWN259U_000130,playing piano
8fxn9olL_oY_000028,owl hooting
D0XJYx6ROXc_000006,black capped chickadee calling
O5BNUxJUKXI_000213,playing erhu
rxnkVl_Wxbw_000010,typing on computer keyboard
X3dQ2eWkPfE_000020,reversing beeps
dbSHhtfHXwc_000133,playing congas
YalnT2HqBlA_000350,people whistling
O921d7c1gE0_000180,playing glockenspiel
WgURdr8-Pws_000020,playing harpsichord
iU--Hy_hPB0_000087,forging swords
3EijMT6-li8_000000,whale calling
wiJRGqA4fOg_000022,driving buses
PWhSSwp21Lk_000085,lathe spinning
yR00ZUGmx78_000386,playing theremin
8NGryMkFJBw_000234,playing erhu
Go8jT8agAG0_000030,"pigeon, dove cooing"
RC9kVqTYByc_000150,"female speech, woman speaking"
kn8TTXAW6Q4_000016,police car (siren)
mROqwt35gWo_000460,people whispering
Or885Pfd5Ho_000085,vacuum cleaner cleaning floors
bEer09IfFaw_000053,using sewing machines
ud9_q8CqxDQ_000158,playing erhu
7EJ1TlhoFKc_000030,chainsawing trees
dk5RqoGEcTM_000100,chainsawing trees
0IifN4Uij4w_000058,playing cornet
ABZ0wFPwgyY_000133,tapping guitar
hzro4xdamdE_000014,dog growling
gmNq-nJO43w_000197,playing theremin
3ETPyqgAXfk_000115,popping popcorn
HbsniEGbyik_000051,chicken crowing
gox0zRuzuBI_000078,dog growling
TpYOrRgxulU_000030,playing electronic organ
cCoEYyvrYk0_000096,snake rattling
h5rcZqSnfpk_000150,fireworks banging
uho5_LPovSg_000120,child singing
hb7VP1LnjRc_000363,car engine idling
o2MCmnbKhpc_000180,playing cymbal
hJuXUNGJnN0_000042,playing cornet
PuknlP52wkY_000030,people whistling
GRI_Ymc_8Xs_000048,horse clip-clop
5Q7qEMbybNw_000030,"male speech, man speaking"
BQzwOyjPqGc_000031,typing on typewriter
jEJvA4Evu3I_000117,playing harpsichord
btQatSVfqh4_000012,people nose blowing
JiyIVQANQR8_000030,"playing violin, fiddle"
M1mhYV1YDIA_000010,woodpecker pecking tree
nLOVXC-gA4g_000002,playing tambourine
v0HNYtEvRhI_000051,playing bass drum
dMBuXVzbyrY_000496,playing french horn
L9PCR9kD3wg_000005,cricket chirping
z8cwdE4ynIg_000130,playing tambourine
O4r45CKNnOc_000010,dog bow-wow
v_ChexeFS_w_000147,child singing
3r2p_YDurt4_000010,car passing by
hUOJLb_8Y9I_000153,playing theremin
VFTt1y_p5lY_000169,playing cornet
0ICKYtF-yJs_000030,horse clip-clop
uI6gcebfDn8_000024,elephant trumpeting
vwPrXIUq0YE_000171,people sneezing
H6KC3NFhsCk_000000,dog growling
Rrm5mwnOlBI_000035,dog growling
-JUFSGWFr_o_000360,people whispering
ZSCBb0c538w_000401,elk bugling
CIaS9g6pn6k_000084,playing glockenspiel
CWjh7YhXNjQ_000030,child singing
J-u3zLqBIS0_000370,driving buses
g6h39Aun_Q0_000147,lathe spinning
aSRl_33lPhI_000245,chainsawing trees
ta5rxCkYb1Y_000200,playing cornet
dtsxGW3MKQc_000144,vacuum cleaner cleaning floors
POU8CnRvd_A_000046,airplane
jz59E0Y7sak_000131,"electric shaver, electric razor shaving"
xDwSjFmbt10_000021,cat caterwauling
XzxYsyQ8GB0_000006,reversing beeps
bMicLGzeSCk_000155,playing harmonica
zSig921frxo_000007,playing glockenspiel
bJXY8wO5fuw_000154,car engine starting
lSZ2kjUeBa4_000030,playing french horn
BQintSKffhY_000110,playing saxophone
tD5WM58YR8I_000030,police car (siren)
-NcU2cIxoJU_000165,playing table tennis
8MtHQbxxSi0_000030,"male speech, man speaking"
d3xGu7Y94Ao_000030,people sneezing
YVOmkmjoT40_000030,ocean burbling
JjI6EW_zykA_000004,ocean burbling
FMd0-2PuEKQ_000351,playing bass drum
RcmlVWzW-xQ_000030,playing harpsichord
mwLrABPxvgA_000054,playing steelpan
0156oeNSmdY_000158,lawn mowing
vGOfRXT8iXg_000030,"female speech, woman speaking"
14Eo1Qm0ZrA_000068,playing tambourine
6IRk6aZJa8s_000030,female singing
RhZvaeARgpc_000030,lawn mowing
blT9QYaVV5I_000382,vacuum cleaner cleaning floors
coEUusde10Y_000008,people booing
checz2pEGBc_000020,fireworks banging
X-o1Twh5SFY_000016,playing steelpan
edc34mHxgoc_000092,playing ukulele
0fbZ0tskFjw_000030,cat caterwauling
HOghNCgJvnk_000040,ocean burbling
92ObWCGc7xc_000022,cat caterwauling
aFMults-IzA_000426,playing erhu
oShoq7zbV7o_000030,dog barking
6IuPqvMQCqE_000030,dog bow-wow
AngyWtsdpmg_000087,eletric blender running
YxIUlYkuHZ0_000046,owl hooting
kK8K8DQySFA_000110,dog barking
myV0lplq5xo_000300,lathe spinning
3x9GMJ8pFfw_000010,tractor digging
4uZEIiH3rvQ_000050,playing electronic organ
ihUQ3ZE4kB8_000077,dog growling
e3im1HUbPjE_000520,playing theremin
KPhaPp9Brbo_000081,tractor digging
Vyz-KVNXfUs_000020,dog bow-wow
d8VzsxNUp-Y_000041,singing bowl
iI2yw6XMyn8_000391,cricket chirping
87MNWFua7Fg_000012,typing on typewriter
NT569wgTDDQ_000403,typing on computer keyboard
rpg1jJubObY_000070,ocean burbling
rvJ5mYmGJWo_000030,playing harpsichord
kzUEqddn59w_000143,playing cornet
wCcfM0-Suis_000057,chimpanzee pant-hooting
5idaQec5hoA_000103,baby laughter
U9eeB0Wkxo4_000065,disc scratching
ZXdJRUaIXq4_000008,dog barking
iV9rBrjL2_Q_000000,skateboarding
IZ_ZbhVjfMw_000475,turkey gobbling
S8lIsYjDVFM_000010,lawn mowing
pK3LlW-T1sM_000010,dog barking
SRVJXeltDNk_000127,elk bugling
tvM5qR_4-MY_000030,car passing by
larxgfDmPug_000267,turkey gobbling
MtaaiKcdPtw_000155,airplane flyby
GRwYiCLFOQA_000309,playing saxophone
8VQKeEMeaXs_000010,sea lion barking
hSWVDitbJO4_000031,playing cymbal
0VWOvQpJJ30_000027,playing erhu
LCAeD2y60lQ_000017,wood thrush calling
i1AZXo8i_P4_000071,mynah bird singing
C_Ld0QrpaxQ_000001,horse clip-clop
U_UZtPPsmiQ_000050,people slurping
Af8RGPwbQ6I_000009,driving buses
SUOzYipWkP8_000048,otter growling
oCFVnsb0hg8_000058,vacuum cleaner cleaning floors
0RgNwWhZKXM_000010,lawn mowing
CtN48OU5faI_000568,typing on typewriter
X_f38Zx6D5s_000272,playing tympani
DMAFbu8iaYY_000281,playing hammond organ
94gMHF0bveo_000076,chainsawing trees
S7Hk-vV1RZg_000090,playing piano
yfNGtWjryoY_000250,ocean burbling
B7gMEBGkjNE_000030,ocean burbling
MUBB_1nwANQ_000010,lawn mowing
o_imCIYdgAo_000020,dog barking
SgcoPv5ruI0_000083,playing table tennis
XsQXpEvwLqo_000491,fire truck siren
O9TnzHILxO4_000062,playing zither
C15OjqjMXsU_000006,airplane flyby
9Nm_ENcy1hc_000030,police car (siren)
GpyOagumVKY_000071,typing on typewriter
eIuz1pM1pbw_000014,fire truck siren
vB8IzrGVR_U_000010,lawn mowing
ISoO6g69dzc_000019,people booing
EfMWxR1B-Nw_000017,airplane flyby
SeDwIzZp6EE_000270,playing saxophone
5vyWjkuCncY_000018,horse clip-clop
vFPo7HuxeOM_000110,using sewing machines
FUyNP1-21Ic_000030,"railroad car, train wagon"
YpjQWo_vK7c_000003,owl hooting
8ecb76llr1I_000030,ocean burbling
c5nYE9kEul0_000030,dog barking
f7cV2C8dRhA_000041,playing theremin
xoundh0bW0s_000141,lathe spinning
0bxNAK2uXD8_000030,female singing
1wKc9yOLnzM_000030,"male speech, man speaking"
bGyn6sVs2M0_000236,playing french horn
VGpRa2SOr4c_000082,snake rattling
Ge973G2KAh4_000041,black capped chickadee calling
ca2hSZyHSrc_000070,dog barking
LoTeM6gyKTM_000530,driving buses
bk25QDDIHNE_000020,police car (siren)
5oseYvmykn8_000030,"female speech, woman speaking"
Pd-so26kW1A_000203,cricket chirping
k4wwNhOp-io_000112,mynah bird singing
NsNF0DCS7-Y_000030,playing cymbal
4Yzf3MJy5FQ_000268,lawn mowing
HNN96ylX7gI_000099,playing cornet
N2WUhodjN0o_000110,playing trumpet
ZqhNigxJIKY_000007,elk bugling
0_30QpW-NCU_000110,playing cymbal
EY1FAZtH-ts_000120,playing trumpet
u9KjwbSjPRM_000135,people battle cry
5zlRUskgFEc_000030,dog bow-wow
1CRR8PJ283c_000030,female singing
0ifCdqIOTjo_000163,playing trumpet
YejBwjAq0BE_000030,turkey gobbling
yzyQJJwNNVM_000150,sea lion barking
WURV0OAGpLI_000097,black capped chickadee calling
llpo_ljEVlk_000387,playing bongo
-SIf6epg9cU_000002,coyote howling
nAc3bHp0QLY_000030,"pigeon, dove cooing"
TjgCtHX-gxc_000120,chainsawing trees
U4vXvGpiH4s_000020,singing bowl
9z458NTSB-Q_000001,coyote howling
Wsek1KSP6sY_000250,chainsawing trees
gykhJUT1BnQ_000075,playing glockenspiel
dmNjLHLIbK8_000048,playing bongo
N4paTbq1ngM_000020,"engine accelerating, revving, vroom"
3O3fI8PU7AQ_000186,chicken crowing
g2P6iUBLUx0_000030,woodpecker pecking tree
0kTHgSzQkfw_000010,dog barking
hH1a86Il7zk_000239,lip smacking
Wx3JD9AEQFA_000214,playing electronic organ
7IDPhJO6y6c_000010,playing saxophone
GYuQuF8YEQg_000002,playing cymbal
WAzQmn3fsoo_000020,fireworks banging
pZXczbSkW7Q_000060,playing cymbal
pMOKEMs9Koo_000144,bull bellowing
NXVAxEP8ig0_000020,people whistling
phaLkeYRyuE_000033,snake hissing
xN3bYOgdMB8_000063,playing table tennis
967-FhGrTNo_000044,chimpanzee pant-hooting
9ZfOFvIcSeY_000027,horse clip-clop
ZjsXJVVndjY_000120,"male speech, man speaking"
d-Ny3eN2054_000000,playing saxophone
1hy9U0XJnvs_000031,playing cornet
gDfHzkEq9qU_000002,chimpanzee pant-hooting
RKCEV_ruZI0_000090,"railroad car, train wagon"
vlDMzrs5D2g_000139,playing erhu
d_lQM6iQXN4_000671,playing saxophone
6Fu9JcT1HMU_000085,car engine idling
ge4K1TyKeoU_000131,playing tympani
86ATGE-Wnaw_000004,car engine starting
VN3yhzZWfeg_000063,playing steelpan
LQlfe6A7Ahg_000055,eletric blender running
RelVabnn1Is_000071,playing glockenspiel
Cx1NU9oxbEc_000281,electric grinder grinding
tHjqBLLijKg_000056,playing saxophone
eEKlRUvk9zc_000084,playing harmonica
oz72H_pdWzM_000078,singing bowl
ZMjqBOcfEsM_000057,baby laughter
Ux3OmjrgVm0_000157,playing theremin
n0I49NVzHSU_000100,playing harpsichord
dilieZz-umQ_000020,"pigeon, dove cooing"
vARLp6VHFL8_000030,"pigeon, dove cooing"
QGtBz7Hk6qY_000105,playing harpsichord
5L9204LZDUc_000119,disc scratching
AxiYPYD2hDU_000000,ocean burbling
S94wquKDHaQ_000065,playing congas
ZMCUWHEQTLU_000036,playing gong
c_JQYXeu0JI_000278,wind chime
IHVNnkU7-To_000140,driving buses
UaHb4osnJ8g_000057,mynah bird singing
06MN5Wz5_DM_000016,baby laughter
MaD5ItlzaDs_000012,francolin calling
1g-1Gpwx9EE_000073,playing cornet
VxsdrQ7a5eg_000000,dog barking
2J-JdIESn3g_000040,female singing
Wope4B5B2tM_000000,playing bass drum
BwtuJAjeIeE_000087,playing zither
AxbRDOXxkTY_000000,woodpecker pecking tree
8ZL3zzxaidU_000030,playing bass drum
9ZgkXKnDeIA_000005,snake hissing
GawQa8hI5fw_000030,typing on computer keyboard
JEcfyrDSOuI_000290,otter growling
ICI95xzFxGs_000030,playing table tennis
5BMAPZ4pHWU_000030,"engine accelerating, revving, vroom"
K0sSnUfsbFs_000276,"electric shaver, electric razor shaving"
nI0k6kJ7CjM_000039,fire truck siren
CaAG-X13_5s_000065,people booing
7OM7kOtTsD0_000137,playing cornet
hi3uJOOJYJs_000160,playing electronic organ
D8cnhGyFX7E_000000,playing harpsichord
HL8XpYoU10w_000000,horse clip-clop
P4KxPBgPCwo_000230,playing piano
gKmubEm471E_000062,people slurping
3YtwF-RH3Mg_000040,dog bow-wow
HH7_mjPpOfA_000057,playing theremin
uKKHHpBOfn0_000037,skateboarding
G1SbeJY0wTg_000165,people booing
GZEgwXlp_Xg_000040,francolin calling
-NpIi1FoTXo_000030,playing piano
04-EatBQAu0_000062,playing electronic organ
0RoAsnTIm5Q_000030,"male speech, man speaking"
gHLHrE3vhDg_000004,cricket chirping
4I0THFLalrI_000010,playing saxophone
81UlQO8NiLI_000022,car engine starting
0H2BspDt2Hs_000010,sea lion barking
TSTxiqc_uvg_000037,playing electronic organ
P2KJkHonBzo_000065,people sneezing
wAOqy88veoA_000004,playing glockenspiel
1QVjsCeVYHM_000025,car passing by
qJaL-0yfbsE_000380,"bird chirping, tweeting"
fdrD6n99bXk_000360,playing piano
iBMp2U7HI8s_000215,eagle screaming
XpjfbJJLWxM_000069,playing zither
_gNtrscg-YM_000025,"bird chirping, tweeting"
2fegAHjJFBU_000200,dog bow-wow
-D2SxTNIZic_000132,playing electronic organ
A7u52VP8wFc_000266,playing harpsichord
ZAUlsMOSG-k_000000,dog bow-wow
